Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
http://192.168.2.5/ACCSSPLDRYRUN/Home/GetQuickMenu,4955,642,3,11732,533.00,0.000%,16.95199,4.44,6.56,268.0
http://192.168.2.5/ACCSSPLDRYRUN/Sales/VendorLockingReason,991,15669,293,72437,9469.38,99.899%,3.40571,6929.26,94.00,2083433.0
http://192.168.2.5/ACCSSPLDRYRUN/Home/GetPlant,990,437,1,9120,539.19,0.000%,3.44264,0.85,1.53,253.0
http://192.168.2.5/ACCSSPLDRYRUN/Master/GetPageAccessDetails,990,342,1,3122,299.39,0.000%,3.44535,0.89,1.42,265.0
http://192.168.2.5/ACCSSPLDRYRUN/Sales/GetPlant,990,354,1,4118,377.80,0.000%,3.44977,0.85,1.53,253.0
http://192.168.2.5/ACCSSPLDRYRUN/Store/GetVendorCustomerDropDownsForDeliveryChallan?CustVendorType=V,990,331,2,3253,314.40,0.000%,3.45459,0.85,1.38,253.0
http://192.168.2.5/ACCSSPLDRYRUN/Notification/Getnotitfication,1980,333,1,5058,340.72,0.000%,6.91321,1.71,3.07,253.0
http://192.168.2.5/ACCSSPLDRYRUN/Store/GetVendorCustomerDropDownsForDeliveryChallan?CustVendorType=C,990,322,1,8196,392.64,0.000%,3.46034,0.85,1.38,253.0
http://192.168.2.5/ACCSSPLDRYRUN/Sales/GetReportVendorLockingByVendorId,2970,812,15,11176,533.20,0.000%,10.37015,9.23,4.81,911.7
http://192.168.2.5/ACCSSPLDRYRUN/Sales/Get90DaysOverLockedVendors,1980,1818,31,34323,1959.54,100.000%,6.94922,319.50,3.11,47080.0
Test,990,27416,979,95683,13492.41,100.000%,3.37619,7205.77,117.61,2185513.8
TOTAL,18816,2885,1,95683,7722.56,21.046%,64.16806,14411.68,235.23,229983.0
